"","Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","TL_Area_STA","TL_Perim_STA","TP_ID_END","Year_END","TL_Date_END","TL_Area_END","TL_Perim_END","TransitionTypeSimple"
"1689","SAI","OCC-SAI-009","POSP","OCC-SAI-009_117",2,2017,"6/18/2017",20.46,24.1,3,2022,"4/21/2022",0,0,"MORT"
"1690","SAI","OCC-SAI-009","POSP","OCC-SAI-009_118",2,2017,"6/18/2017",22.01,23.1,3,2022,"4/21/2022",0,0,"MORT"
"1691","SAI","OCC-SAI-009","POSP","OCC-SAI-009_119",2,2017,"6/18/2017",64.59,39,3,2022,"4/21/2022",0,0,"MORT"
"1692","SAI","OCC-SAI-009","POSP","OCC-SAI-009_120",2,2017,"6/18/2017",41.61,34.3,3,2022,"4/21/2022",0,0,"MORT"
"1693","SAI","OCC-SAI-009","POSP","OCC-SAI-009_121",2,2017,"6/18/2017",31.63,28,3,2022,"4/21/2022",0,0,"MORT"
"1694","SAI","OCC-SAI-009","MOSP","OCC-SAI-009_122",2,2017,"6/18/2017",225.23,98.8,3,2022,"4/21/2022",0,0,"MORT"
"1695","SAI","OCC-SAI-009","POSP","OCC-SAI-009_123",2,2017,"6/18/2017",86.97,53,3,2022,"4/21/2022",0,0,"MORT"
"1696","SAI","OCC-SAI-009","POSP","OCC-SAI-009_124",2,2017,"6/18/2017",17.48,17.9,3,2022,"4/21/2022",0,0,"MORT"
"1697","SAI","OCC-SAI-009","POSP","OCC-SAI-009_125",2,2017,"6/18/2017",2.28,6.1,3,2022,"4/21/2022",0,0,"MORT"
"1698","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_126",2,2017,"6/18/2017",9.32,12.2,3,2022,"4/21/2022",0,0,"MORT"
"1699","SAI","OCC-SAI-009","POSP","OCC-SAI-009_127",2,2017,"6/18/2017",12.36,15.7,3,2022,"4/21/2022",0,0,"MORT"
"1700","SAI","OCC-SAI-009","POSP","OCC-SAI-009_128",2,2017,"6/18/2017",281.21,102.6,3,2022,"4/21/2022",0,0,"MORT"
"1701","SAI","OCC-SAI-009","POSP","OCC-SAI-009_129",2,2017,"6/18/2017",83.58,49.3,3,2022,"4/21/2022",0,0,"MORT"
"1702","SAI","OCC-SAI-009","POSP","OCC-SAI-009_130",2,2017,"6/18/2017",124,55.5,3,2022,"4/21/2022",0,0,"MORT"
"1703","SAI","OCC-SAI-009","POSP","OCC-SAI-009_131",2,2017,"6/18/2017",75.11,51.9,3,2022,"4/21/2022",0,0,"MORT"
"1704","SAI","OCC-SAI-009","POCS","OCC-SAI-009_132",2,2017,"6/18/2017",30.57,30.3,3,2022,"4/21/2022",0,0,"MORT"
"1705","SAI","OCC-SAI-009","POSP","OCC-SAI-009_134",2,2017,"6/18/2017",24.31,27.8,3,2022,"4/21/2022",0,0,"MORT"
"1706","SAI","OCC-SAI-009","POSP","OCC-SAI-009_135",2,2017,"6/18/2017",27.6,23.5,3,2022,"4/21/2022",0,0,"MORT"
"1707","SAI","OCC-SAI-009","POSP","OCC-SAI-009_136",2,2017,"6/18/2017",78.55,35.3,3,2022,"4/21/2022",0,0,"MORT"
"1708","SAI","OCC-SAI-009","POSP","OCC-SAI-009_137",2,2017,"6/18/2017",20.34,21.3,3,2022,"4/21/2022",0,0,"MORT"
"1709","SAI","OCC-SAI-009","POSP","OCC-SAI-009_138",2,2017,"6/18/2017",19.5,18,3,2022,"4/21/2022",0,0,"MORT"
"1710","SAI","OCC-SAI-009","POSP","OCC-SAI-009_140",2,2017,"6/18/2017",15.66,17.8,3,2022,"4/21/2022",0,0,"MORT"
"1711","SAI","OCC-SAI-009","POSP","OCC-SAI-009_141",2,2017,"6/18/2017",48.74,34.2,3,2022,"4/21/2022",0,0,"MORT"
"1712","SAI","OCC-SAI-009","POSP","OCC-SAI-009_142",2,2017,"6/18/2017",13,17.1,3,2022,"4/21/2022",0,0,"MORT"
"1713","SAI","OCC-SAI-009","POSP","OCC-SAI-009_143",2,2017,"6/18/2017",21.71,19.9,3,2022,"4/21/2022",0,0,"MORT"
"1714","SAI","OCC-SAI-009","POSP","OCC-SAI-009_144",2,2017,"6/18/2017",7.5,13.6,3,2022,"4/21/2022",0,0,"MORT"
"1715","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_146",2,2017,"6/18/2017",5.62,9.9,3,2022,"4/21/2022",0,0,"MORT"
"1716","SAI","OCC-SAI-009","POSP","OCC-SAI-009_145",2,2017,"6/18/2017",3.86,10.2,3,2022,"4/21/2022",0,0,"MORT"
"1717","SAI","OCC-SAI-009","POSP","OCC-SAI-009_148",2,2017,"6/18/2017",9.5,12.1,3,2022,"4/21/2022",0,0,"MORT"
"1718","SAI","OCC-SAI-009","POSP","OCC-SAI-009_149",2,2017,"6/18/2017",9.09,12.3,3,2022,"4/21/2022",0,0,"MORT"
"1719","SAI","OCC-SAI-009","POSP","OCC-SAI-009_150",2,2017,"6/18/2017",38.01,26.4,3,2022,"4/21/2022",0,0,"MORT"
"1720","SAI","OCC-SAI-009","POSP","OCC-SAI-009_152",2,2017,"6/18/2017",15.67,21.6,3,2022,"4/21/2022",0,0,"MORT"
"1721","SAI","OCC-SAI-009","POCS","OCC-SAI-009_153",2,2017,"6/18/2017",5.92,10.4,3,2022,"4/21/2022",0,0,"MORT"
"1722","SAI","OCC-SAI-009","POCS","OCC-SAI-009_154",2,2017,"6/18/2017",50.7,41,3,2022,"4/21/2022",0,0,"MORT"
"1723","SAI","OCC-SAI-009","POCS","OCC-SAI-009_155",2,2017,"6/18/2017",11.66,18.5,3,2022,"4/21/2022",0,0,"MORT"
"1724","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_156",2,2017,"6/18/2017",8.98,12.1,3,2022,"4/21/2022",0,0,"MORT"
"1725","SAI","OCC-SAI-009","POSP","OCC-SAI-009_157",2,2017,"6/18/2017",66.3,36.7,3,2022,"4/21/2022",0,0,"MORT"
"1726","SAI","OCC-SAI-009","POSP","OCC-SAI-009_158",2,2017,"6/18/2017",131.28,50,3,2022,"4/21/2022",0,0,"MORT"
"1727","SAI","OCC-SAI-009","POSP","OCC-SAI-009_159",2,2017,"6/18/2017",166.68,83.9,3,2022,"4/21/2022",0,0,"MORT"
"1728","SAI","OCC-SAI-009","POSP","OCC-SAI-009_161",2,2017,"6/18/2017",36.29,28,3,2022,"4/21/2022",0,0,"MORT"
"1729","SAI","OCC-SAI-009","POSP","OCC-SAI-009_160",2,2017,"6/18/2017",20.57,24.2,3,2022,"4/21/2022",0,0,"MORT"
"1730","SAI","OCC-SAI-009","POSP","OCC-SAI-009_162",2,2017,"6/18/2017",9.32,16.1,3,2022,"4/21/2022",0,0,"MORT"
"1731","SAI","OCC-SAI-009","POSP","OCC-SAI-009_163",2,2017,"6/18/2017",80.6,53.6,3,2022,"4/21/2022",0,0,"MORT"
"1732","SAI","OCC-SAI-009","POSP","OCC-SAI-009_164",2,2017,"6/18/2017",8.87,15.6,3,2022,"4/21/2022",0,0,"MORT"
"1733","SAI","OCC-SAI-009","POSP","OCC-SAI-009_166",2,2017,"6/18/2017",6.42,10.1,3,2022,"4/21/2022",0,0,"MORT"
"1734","SAI","OCC-SAI-009","POSP","OCC-SAI-009_167",2,2017,"6/18/2017",72.17,40.8,3,2022,"4/21/2022",0,0,"MORT"
"1735","SAI","OCC-SAI-009","POSP","OCC-SAI-009_169",2,2017,"6/18/2017",9.8,15.1,3,2022,"4/21/2022",0,0,"MORT"
"1736","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_170",2,2017,"6/18/2017",19.69,19.8,3,2022,"4/21/2022",0,0,"MORT"
"1737","SAI","OCC-SAI-009","POSP","OCC-SAI-009_171",2,2017,"6/18/2017",115.73,60,3,2022,"4/21/2022",0,0,"MORT"
"1738","SAI","OCC-SAI-009","POSP","OCC-SAI-009_172",2,2017,"6/18/2017",1.78,7.5,3,2022,"4/21/2022",0,0,"MORT"
"1739","SAI","OCC-SAI-009","POSP","OCC-SAI-009_173",2,2017,"6/18/2017",6.41,12.8,3,2022,"4/21/2022",0,0,"MORT"
"1740","SAI","OCC-SAI-009","POSP","OCC-SAI-009_174",2,2017,"6/18/2017",29.94,37,3,2022,"4/21/2022",0,0,"MORT"
"1741","SAI","OCC-SAI-009","POCS","OCC-SAI-009_175",2,2017,"6/18/2017",5.67,9.2,3,2022,"4/21/2022",0,0,"MORT"
"1742","SAI","OCC-SAI-009","MOSP","OCC-SAI-009_176",2,2017,"6/18/2017",5.54,13.9,3,2022,"4/21/2022",0,0,"MORT"
"1743","SAI","OCC-SAI-009","POCS","OCC-SAI-009_177",2,2017,"6/18/2017",1,3.8,3,2022,"4/21/2022",0,0,"MORT"
"1744","SAI","OCC-SAI-009","POSP","OCC-SAI-009_178",2,2017,"6/18/2017",11.06,18.8,3,2022,"4/21/2022",0,0,"MORT"
"1745","SAI","OCC-SAI-009","POSP","OCC-SAI-009_179",2,2017,"6/18/2017",34.92,36.2,3,2022,"4/21/2022",0,0,"MORT"
"1746","SAI","OCC-SAI-009","POSP","OCC-SAI-009_180",2,2017,"6/18/2017",1.97,5.6,3,2022,"4/21/2022",0,0,"MORT"
"1747","SAI","OCC-SAI-009","POSP","OCC-SAI-009_181",2,2017,"6/18/2017",4.49,9,3,2022,"4/21/2022",0,0,"MORT"
"1748","SAI","OCC-SAI-009","POSP","OCC-SAI-009_182",2,2017,"6/18/2017",16.7,18.8,3,2022,"4/21/2022",0,0,"MORT"
"1749","SAI","OCC-SAI-009","POSP","OCC-SAI-009_183",2,2017,"6/18/2017",14.1,17.6,3,2022,"4/21/2022",0,0,"MORT"
"1750","SAI","OCC-SAI-009","POSP","OCC-SAI-009_184",2,2017,"6/18/2017",124.94,63.3,3,2022,"4/21/2022",0,0,"MORT"
"1751","SAI","OCC-SAI-009","POSP","OCC-SAI-009_185",2,2017,"6/18/2017",5.39,10.7,3,2022,"4/21/2022",0,0,"MORT"
"1752","SAI","OCC-SAI-009","POSP","OCC-SAI-009_186",2,2017,"6/18/2017",66.67,36.7,3,2022,"4/21/2022",0,0,"MORT"
"1753","SAI","OCC-SAI-009","POSP","OCC-SAI-009_187",2,2017,"6/18/2017",16.49,17.6,3,2022,"4/21/2022",0,0,"MORT"
"1754","SAI","OCC-SAI-009","POSP","OCC-SAI-009_188",2,2017,"6/18/2017",26.11,19.7,3,2022,"4/21/2022",0,0,"MORT"
"1755","SAI","OCC-SAI-009","POSP","OCC-SAI-009_189",2,2017,"6/18/2017",5.26,8.8,3,2022,"4/21/2022",0,0,"MORT"
"1756","SAI","OCC-SAI-009","POSP","OCC-SAI-009_190",2,2017,"6/18/2017",246.58,124.1,3,2022,"4/21/2022",0,0,"MORT"
"1757","SAI","OCC-SAI-009","POSP","OCC-SAI-009_191",2,2017,"6/18/2017",22.18,22.6,3,2022,"4/21/2022",0,0,"MORT"
"1758","SAI","OCC-SAI-009","POSP","OCC-SAI-009_192",2,2017,"6/18/2017",192.68,85.7,3,2022,"4/21/2022",0,0,"MORT"
"1759","SAI","OCC-SAI-009","POSP","OCC-SAI-009_193",2,2017,"6/18/2017",21.43,23.5,3,2022,"4/21/2022",0,0,"MORT"
"1760","SAI","OCC-SAI-009","POSP","OCC-SAI-009_194",2,2017,"6/18/2017",54.07,62.3,3,2022,"4/21/2022",0,0,"MORT"
"1761","SAI","OCC-SAI-009","POSP","OCC-SAI-009_195",2,2017,"6/18/2017",55.31,47.3,3,2022,"4/21/2022",0,0,"MORT"
"1762","SAI","OCC-SAI-009","POCS","OCC-SAI-009_196",2,2017,"6/18/2017",15.39,18,3,2022,"4/21/2022",0,0,"MORT"
"1763","SAI","OCC-SAI-009","POCS","OCC-SAI-009_197",2,2017,"6/18/2017",2.49,6.1,3,2022,"4/21/2022",0,0,"MORT"
"1764","SAI","OCC-SAI-009","POSP","OCC-SAI-009_198",2,2017,"6/18/2017",4.34,9.4,3,2022,"4/21/2022",0,0,"MORT"
"1765","SAI","OCC-SAI-009","POSP","OCC-SAI-009_200",2,2017,"6/18/2017",144.17,59.5,3,2022,"4/21/2022",0,0,"MORT"
"1766","SAI","OCC-SAI-009","POSP","OCC-SAI-009_201",2,2017,"6/18/2017",36.31,30.6,3,2022,"4/21/2022",0,0,"MORT"
"1767","SAI","OCC-SAI-009","POSP","OCC-SAI-009_202",2,2017,"6/18/2017",151.79,89.5,3,2022,"4/21/2022",0,0,"MORT"
"1768","SAI","OCC-SAI-009","POSP","OCC-SAI-009_203",2,2017,"6/18/2017",30.1,26.5,3,2022,"4/21/2022",0,0,"MORT"
"1769","SAI","OCC-SAI-009","POSP","OCC-SAI-009_204",2,2017,"6/18/2017",3.54,8.8,3,2022,"4/21/2022",0,0,"MORT"
"1770","SAI","OCC-SAI-009","POSP","OCC-SAI-009_205",2,2017,"6/18/2017",98.37,46,3,2022,"4/21/2022",0,0,"MORT"
"1771","SAI","OCC-SAI-009","POSP","OCC-SAI-009_206",2,2017,"6/18/2017",15.2,18.7,3,2022,"4/21/2022",0,0,"MORT"
"1772","SAI","OCC-SAI-009","POSP","OCC-SAI-009_207",2,2017,"6/18/2017",0.48,2.5,3,2022,"4/21/2022",0,0,"MORT"
"1773","SAI","OCC-SAI-009","POSP","OCC-SAI-009_209",2,2017,"6/18/2017",16.88,16.8,3,2022,"4/21/2022",0,0,"MORT"
"1774","SAI","OCC-SAI-009","POSP","OCC-SAI-009_210",2,2017,"6/18/2017",122.63,51.4,3,2022,"4/21/2022",0,0,"MORT"
"1775","SAI","OCC-SAI-009","POSP","OCC-SAI-009_211",2,2017,"6/18/2017",10.27,13.2,3,2022,"4/21/2022",0,0,"MORT"
"1776","SAI","OCC-SAI-009","POSP","OCC-SAI-009_212",2,2017,"6/18/2017",5.61,11.2,3,2022,"4/21/2022",0,0,"MORT"
"1777","SAI","OCC-SAI-009","POSP","OCC-SAI-009_213",2,2017,"6/18/2017",32.11,32.9,3,2022,"4/21/2022",0,0,"MORT"
"1778","SAI","OCC-SAI-009","POSP","OCC-SAI-009_214",2,2017,"6/18/2017",7.17,10.3,3,2022,"4/21/2022",0,0,"MORT"
"1779","SAI","OCC-SAI-009","POSP","OCC-SAI-009_215",2,2017,"6/18/2017",1.29,4.5,3,2022,"4/21/2022",0,0,"MORT"
"1780","SAI","OCC-SAI-009","POSP","OCC-SAI-009_216",2,2017,"6/18/2017",3.41,7.4,3,2022,"4/21/2022",0,0,"MORT"
"1781","SAI","OCC-SAI-009","POSP","OCC-SAI-009_217",2,2017,"6/18/2017",12.3,17.2,3,2022,"4/21/2022",0,0,"MORT"
"1782","SAI","OCC-SAI-009","POSP","OCC-SAI-009_218",2,2017,"6/18/2017",33.99,25.6,3,2022,"4/21/2022",0,0,"MORT"
"1783","SAI","OCC-SAI-009","POSP","OCC-SAI-009_219",2,2017,"6/18/2017",5.8,11.2,3,2022,"4/21/2022",0,0,"MORT"
"1784","SAI","OCC-SAI-009","POSP","OCC-SAI-009_220",2,2017,"6/18/2017",13.84,21.4,3,2022,"4/21/2022",0,0,"MORT"
"1785","SAI","OCC-SAI-009","POSP","OCC-SAI-009_221",2,2017,"6/18/2017",92.11,60,3,2022,"4/21/2022",0,0,"MORT"
"1786","SAI","OCC-SAI-009","POSP","OCC-SAI-009_222",2,2017,"6/18/2017",5.44,10.5,3,2022,"4/21/2022",0,0,"MORT"
"1787","SAI","OCC-SAI-009","POSP","OCC-SAI-009_223",2,2017,"6/18/2017",156.67,70.7,3,2022,"4/21/2022",0,0,"MORT"
"1788","SAI","OCC-SAI-009","POSP","OCC-SAI-009_224",2,2017,"6/18/2017",130.46,61.5,3,2022,"4/21/2022",0,0,"MORT"
"1789","SAI","OCC-SAI-009","POSP","OCC-SAI-009_225",2,2017,"6/18/2017",458.53,114.2,3,2022,"4/21/2022",0,0,"MORT"
"1790","SAI","OCC-SAI-009","POSP","OCC-SAI-009_226",2,2017,"6/18/2017",87.48,45.2,3,2022,"4/21/2022",0,0,"MORT"
"1791","SAI","OCC-SAI-009","POSP","OCC-SAI-009_227",2,2017,"6/18/2017",110.66,44.2,3,2022,"4/21/2022",0,0,"MORT"
"1792","SAI","OCC-SAI-009","POSP","OCC-SAI-009_228",2,2017,"6/18/2017",30.56,25.7,3,2022,"4/21/2022",0,0,"MORT"
"1793","SAI","OCC-SAI-009","POSP","OCC-SAI-009_229",2,2017,"6/18/2017",65.59,35.9,3,2022,"4/21/2022",0,0,"MORT"
"1794","SAI","OCC-SAI-009","POSP","OCC-SAI-009_230",2,2017,"6/18/2017",10.18,12.9,3,2022,"4/21/2022",0,0,"MORT"
"1795","SAI","OCC-SAI-009","POSP","OCC-SAI-009_231",2,2017,"6/18/2017",80.89,42.9,3,2022,"4/21/2022",0,0,"MORT"
"1796","SAI","OCC-SAI-009","POSP","OCC-SAI-009_232",2,2017,"6/18/2017",7.5,10.5,3,2022,"4/21/2022",0,0,"MORT"
"1797","SAI","OCC-SAI-009","POSP","OCC-SAI-009_233",2,2017,"6/18/2017",49.04,30.2,3,2022,"4/21/2022",0,0,"MORT"
"1798","SAI","OCC-SAI-009","POSP","OCC-SAI-009_234",2,2017,"6/18/2017",1.56,4.9,3,2022,"4/21/2022",0,0,"MORT"
"1799","SAI","OCC-SAI-009","POSP","OCC-SAI-009_235",2,2017,"6/18/2017",77.9,49.9,3,2022,"4/21/2022",0,0,"MORT"
"1800","SAI","OCC-SAI-009","POSP","OCC-SAI-009_236",2,2017,"6/18/2017",123.84,46.1,3,2022,"4/21/2022",0,0,"MORT"
"1801","SAI","OCC-SAI-009","POSP","OCC-SAI-009_237",2,2017,"6/18/2017",29.16,22.7,3,2022,"4/21/2022",0,0,"MORT"
"1802","SAI","OCC-SAI-009","POSP","OCC-SAI-009_238",2,2017,"6/18/2017",4.16,8.4,3,2022,"4/21/2022",0,0,"MORT"
"1803","SAI","OCC-SAI-009","POSP","OCC-SAI-009_239",2,2017,"6/18/2017",6.39,10.2,3,2022,"4/21/2022",0,0,"MORT"
"1804","SAI","OCC-SAI-009","POSP","OCC-SAI-009_240",2,2017,"6/18/2017",21.39,18.6,3,2022,"4/21/2022",0,0,"MORT"
"1805","SAI","OCC-SAI-009","POSP","OCC-SAI-009_241",2,2017,"6/18/2017",35.69,28.6,3,2022,"4/21/2022",0,0,"MORT"
"1806","SAI","OCC-SAI-009","POSP","OCC-SAI-009_243",2,2017,"6/18/2017",22.48,33.3,3,2022,"4/21/2022",0,0,"MORT"
"1807","SAI","OCC-SAI-009","POSP","OCC-SAI-009_242",2,2017,"6/18/2017",20.45,24.1,3,2022,"4/21/2022",0,0,"MORT"
"1808","SAI","OCC-SAI-009","POSP","OCC-SAI-009_244",2,2017,"6/18/2017",15.31,16.8,3,2022,"4/21/2022",0,0,"MORT"
"1809","SAI","OCC-SAI-009","POSP","OCC-SAI-009_245",2,2017,"6/18/2017",51.86,48.5,3,2022,"4/21/2022",0,0,"MORT"
"1810","SAI","OCC-SAI-009","POSP","OCC-SAI-009_246",2,2017,"6/18/2017",335.53,132.5,3,2022,"4/21/2022",0,0,"MORT"
"1811","SAI","OCC-SAI-009","POSP","OCC-SAI-009_247",2,2017,"6/18/2017",69.03,37.8,3,2022,"4/21/2022",0,0,"MORT"
"1812","SAI","OCC-SAI-009","POSP","OCC-SAI-009_248",2,2017,"6/18/2017",5.57,9.4,3,2022,"4/21/2022",0,0,"MORT"
"1813","SAI","OCC-SAI-009","POSP","OCC-SAI-009_249",2,2017,"6/18/2017",48.92,30.8,3,2022,"4/21/2022",0,0,"MORT"
"1814","SAI","OCC-SAI-009","POSP","OCC-SAI-009_250",2,2017,"6/18/2017",3.61,8.5,3,2022,"4/21/2022",0,0,"MORT"
"1815","SAI","OCC-SAI-009","POSP","OCC-SAI-009_251",2,2017,"6/18/2017",3.77,9.8,3,2022,"4/21/2022",0,0,"MORT"
"1816","SAI","OCC-SAI-009","POSP","OCC-SAI-009_252",2,2017,"6/18/2017",26.35,39.2,3,2022,"4/21/2022",0,0,"MORT"
"1817","SAI","OCC-SAI-009","POSP","OCC-SAI-009_253",2,2017,"6/18/2017",8.14,11.5,3,2022,"4/21/2022",0,0,"MORT"
"1818","SAI","OCC-SAI-009","POSP","OCC-SAI-009_254",2,2017,"6/18/2017",5.6,10,3,2022,"4/21/2022",0,0,"MORT"
"1819","SAI","OCC-SAI-009","POSP","OCC-SAI-009_255",2,2017,"6/18/2017",50.19,45.1,3,2022,"4/21/2022",0,0,"MORT"
"1820","SAI","OCC-SAI-009","POSP","OCC-SAI-009_256",2,2017,"6/18/2017",5.8,9.3,3,2022,"4/21/2022",0,0,"MORT"
"1821","SAI","OCC-SAI-009","POSP","OCC-SAI-009_257",2,2017,"6/18/2017",579.61,216.6,3,2022,"4/21/2022",0,0,"MORT"
"1822","SAI","OCC-SAI-009","POSP","OCC-SAI-009_258",2,2017,"6/18/2017",48.03,35.7,3,2022,"4/21/2022",0,0,"MORT"
"1823","SAI","OCC-SAI-009","POSP","OCC-SAI-009_259",2,2017,"6/18/2017",135.02,86.4,3,2022,"4/21/2022",0,0,"MORT"
"1824","SAI","OCC-SAI-009","POSP","OCC-SAI-009_260",2,2017,"6/18/2017",6.2,11.2,3,2022,"4/21/2022",0,0,"MORT"
"1825","SAI","OCC-SAI-009","POSP","OCC-SAI-009_261",2,2017,"6/18/2017",21.12,33,3,2022,"4/21/2022",0,0,"MORT"
"1826","SAI","OCC-SAI-009","POSP","OCC-SAI-009_262",2,2017,"6/18/2017",11.85,19.6,3,2022,"4/21/2022",0,0,"MORT"
"1827","SAI","OCC-SAI-009","POSP","OCC-SAI-009_263",2,2017,"6/18/2017",98.52,56.8,3,2022,"4/21/2022",0,0,"MORT"
"1828","SAI","OCC-SAI-009","POSP","OCC-SAI-009_264",2,2017,"6/18/2017",33.02,25.6,3,2022,"4/21/2022",0,0,"MORT"
"1829","SAI","OCC-SAI-009","POSP","OCC-SAI-009_265",2,2017,"6/18/2017",6.23,10.6,3,2022,"4/21/2022",0,0,"MORT"
"1830","SAI","OCC-SAI-009","POSP","OCC-SAI-009_266",2,2017,"6/18/2017",23.04,20.2,3,2022,"4/21/2022",0,0,"MORT"
"1831","SAI","OCC-SAI-009","POSP","OCC-SAI-009_267",2,2017,"6/18/2017",360.49,165.6,3,2022,"4/21/2022",0,0,"MORT"
"1832","SAI","OCC-SAI-009","POSP","OCC-SAI-009_268",2,2017,"6/18/2017",97.33,62.2,3,2022,"4/21/2022",0,0,"MORT"
"1833","SAI","OCC-SAI-009","POCS","OCC-SAI-009_269",2,2017,"6/18/2017",5.56,9.5,3,2022,"4/21/2022",0,0,"MORT"
"1834","SAI","OCC-SAI-009","POSP","OCC-SAI-009_270",2,2017,"6/18/2017",55.54,52.9,3,2022,"4/21/2022",0,0,"MORT"
"1835","SAI","OCC-SAI-009","POCS","OCC-SAI-009_271",2,2017,"6/18/2017",18,21.9,3,2022,"4/21/2022",0,0,"MORT"
"1836","SAI","OCC-SAI-009","POSP","OCC-SAI-009_272",2,2017,"6/18/2017",51.22,33.8,3,2022,"4/21/2022",0,0,"MORT"
"1837","SAI","OCC-SAI-009","POSP","OCC-SAI-009_273",2,2017,"6/18/2017",92.16,44.4,3,2022,"4/21/2022",0,0,"MORT"
"1838","SAI","OCC-SAI-009","POSP","OCC-SAI-009_274",2,2017,"6/18/2017",143.5,64.2,3,2022,"4/21/2022",0,0,"MORT"
"1839","SAI","OCC-SAI-009","POSP","OCC-SAI-009_275",2,2017,"6/18/2017",27.88,25.4,3,2022,"4/21/2022",0,0,"MORT"
"1840","SAI","OCC-SAI-009","POSP","OCC-SAI-009_276",2,2017,"6/18/2017",26.89,21.8,3,2022,"4/21/2022",0,0,"MORT"
"1841","SAI","OCC-SAI-009","POSP","OCC-SAI-009_277",2,2017,"6/18/2017",35.32,32.8,3,2022,"4/21/2022",0,0,"MORT"
"1842","SAI","OCC-SAI-009","POSP","OCC-SAI-009_278",2,2017,"6/18/2017",45.07,29.1,3,2022,"4/21/2022",0,0,"MORT"
"1843","SAI","OCC-SAI-009","POSP","OCC-SAI-009_279",2,2017,"6/18/2017",69.19,40.6,3,2022,"4/21/2022",0,0,"MORT"
"1844","SAI","OCC-SAI-009","POSP","OCC-SAI-009_280",2,2017,"6/18/2017",6.59,12.5,3,2022,"4/21/2022",0,0,"MORT"
"1845","SAI","OCC-SAI-009","POSP","OCC-SAI-009_281",2,2017,"6/18/2017",16.92,17.7,3,2022,"4/21/2022",0,0,"MORT"
"1846","SAI","OCC-SAI-009","POSP","OCC-SAI-009_282",2,2017,"6/18/2017",101.42,75.2,3,2022,"4/21/2022",0,0,"MORT"
"1847","SAI","OCC-SAI-009","POSP","OCC-SAI-009_283",2,2017,"6/18/2017",6.55,11.3,3,2022,"4/21/2022",0,0,"MORT"
"1848","SAI","OCC-SAI-009","POSP","OCC-SAI-009_284",2,2017,"6/18/2017",64.64,54.8,3,2022,"4/21/2022",0,0,"MORT"
"1849","SAI","OCC-SAI-009","POSP","OCC-SAI-009_285",2,2017,"6/18/2017",70.08,59.3,3,2022,"4/21/2022",0,0,"MORT"
"1850","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_289",2,2017,"6/18/2017",16.38,16.6,3,2022,"4/21/2022",0,0,"MORT"
"1851","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_290",2,2017,"6/18/2017",13.07,15.1,3,2022,"4/21/2022",0,0,"MORT"
"1852","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_291",2,2017,"6/18/2017",19.43,20.3,3,2022,"4/21/2022",0,0,"MORT"
"1853","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_292",2,2017,"6/18/2017",166.19,63.3,3,2022,"4/21/2022",0,0,"MORT"
"1854","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_293",2,2017,"6/18/2017",4.32,9.3,3,2022,"4/21/2022",0,0,"MORT"
"1855","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_294",2,2017,"6/18/2017",34.75,27.5,3,2022,"4/21/2022",0,0,"MORT"
"1856","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_295",2,2017,"6/18/2017",25.11,23,3,2022,"4/21/2022",0,0,"MORT"
"1857","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_296",2,2017,"6/18/2017",5.88,10.2,3,2022,"4/21/2022",0,0,"MORT"
"1858","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_297",2,2017,"6/18/2017",45.34,32.1,3,2022,"4/21/2022",0,0,"MORT"
"1859","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_298",2,2017,"6/18/2017",83.53,40.1,3,2022,"4/21/2022",0,0,"MORT"
"1860","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_299",2,2017,"6/18/2017",29.34,27.6,3,2022,"4/21/2022",0,0,"MORT"
"1861","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_300",2,2017,"6/18/2017",2.42,5.8,3,2022,"4/21/2022",0,0,"MORT"
"1862","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_301",2,2017,"6/18/2017",20.25,20.7,3,2022,"4/21/2022",0,0,"MORT"
"1863","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_304",2,2017,"6/18/2017",17.29,18.4,3,2022,"4/21/2022",0,0,"MORT"
"1864","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_305",2,2017,"6/18/2017",20.36,19.4,3,2022,"4/21/2022",0,0,"MORT"
"1865","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_306",2,2017,"6/18/2017",65.39,41.4,3,2022,"4/21/2022",0,0,"MORT"
"1866","SAI","OCC-SAI-009","ACSP","OCC-SAI-009_307",2,2017,"6/18/2017",6.43,10.9,3,2022,"4/21/2022",0,0,"MORT"
